PRSUC,PRCOD,PRFEC,PRPROV,PRCANT,PRPRE
SUC03,P122,2025-02-04,PROV09,24,2751.13
SUC03,P122,2025-02-15,PROV02,30,2666.13
SUC03,P122,2025-02-24,PROV03,6,2691.35
SUC03,P122,2025-02-24,PROV04,7,2609.29
SUC03,P122,2025-04-23,PROV03,54,2758.13
SUC03,P122,2025-04-27,PROV13,115,256.44
SUC03,P122,2025-05-01,PROV11,58,261.93
SUC03,P122,2025-05-29,PROV12,105,252.53
SUC03,P122,2025-07-02,PROV04,23,2836.73
SUC03,P122,2025-07-23,PROV06,57,2655.48
SUC03,P122,2025-07-29,PROV05,53,2675.16
SUC03,P122,2025-08-28,PROV11,42,2720.28
SUC03,P122,2025-11-08,PROV02,41,254.89
SUC03,P122,2025-12-17,PROV11,47,2804.6
SUC03,P122,2025-12-23,PROV05,49,261.53
SUC03,P122,2025-12-26,PROV06,34,2705.33
SUC03,P123,2025-01-20,PROV15,8,2655.72
SUC03,P123,2025-02-07,PROV13,59,2822.39
SUC03,P123,2025-02-09,PROV14,19,2851.93
SUC03,P123,2025-02-12,PROV07,16,2703.34
SUC03,P123,2025-03-03,PROV13,33,2885.37
SUC03,P123,2025-03-31,PROV10,14,2683.24
SUC03,P123,2025-04-01,PROV06,31,2743.49
SUC03,P123,2025-05-19,PROV03,64,2955.81
SUC03,P123,2025-06-25,PROV06,15,2855.98
SUC03,P123,2025-06-26,PROV09,57,2994.03
SUC03,P123,2025-07-11,PROV11,63,2899.4
SUC03,P123,2025-07-14,PROV06,49,2762.93
SUC03,P123,2025-07-22,PROV12,51,2953.59
SUC03,P123,2025-08-05,PROV05,56,2791.17
SUC03,P123,2025-09-09,PROV10,68,258.85
SUC03,P123,2025-09-21,PROV11,43,2906.61
SUC03,P123,2025-09-24,PROV13,11,2877.68
SUC03,P123,2025-10-07,PROV14,27,3047.93
SUC03,P123,2025-10-10,PROV12,116,255.28
SUC03,P123,2025-11-10,PROV11,55,2995.41
SUC03,P123,2025-12-08,PROV09,20,3005.88
SUC03,P123,2025-12-10,PROV04,38,3058.83
SUC03,P123,2025-12-28,PROV04,56,3074.35
SUC03,P124,2025-01-08,PROV13,39,2781.61
SUC03,P124,2025-01-08,PROV13,59,2888.65
SUC03,P124,2025-02-05,PROV04,29,2878.69
SUC03,P124,2025-03-14,PROV11,64,2811.12
SUC03,P124,2025-04-24,PROV06,11,2741.73
SUC03,P124,2025-04-27,PROV15,45,2707.19
SUC03,P124,2025-05-13,PROV03,43,249.9
SUC03,P124,2025-05-26,PROV09,51,3003.75
SUC03,P124,2025-06-23,PROV01,45,248.4
SUC03,P124,2025-07-06,PROV08,39,3017.26
SUC03,P124,2025-08-20,PROV01,47,2961.55
SUC03,P124,2025-09-05,PROV06,14,2983.63
SUC03,P124,2025-09-20,PROV14,56,3128.2
SUC03,P124,2025-09-26,PROV02,14,246.52
SUC03,P124,2025-10-10,PROV04,52,2998.9
SUC03,P124,2025-10-23,PROV03,38,2954.32
SUC03,P124,2025-10-25,PROV04,10,3168.97
SUC03,P124,2025-10-29,PROV01,34,2967.57
SUC03,P124,2025-10-30,PROV04,54,3138.24
SUC03,P124,2025-12-02,PROV03,60,249.67
SUC03,P124,2025-12-25,PROV04,9,3202.74
SUC03,P125,2025-01-02,PROV10,8,276.94
SUC03,P125,2025-01-09,PROV14,1,272.85
SUC03,P125,2025-01-20,PROV04,52,3036.84
SUC03,P125,2025-01-26,PROV15,59,2951.63
SUC03,P125,2025-01-28,PROV03,59,3036.08
SUC03,P125,2025-02-08,PROV09,11,2989.94
SUC03,P125,2025-02-14,PROV04,57,3133.3
SUC03,P125,2025-02-28,PROV05,11,2970.84
SUC03,P125,2025-03-09,PROV05,13,272.38
SUC03,P125,2025-03-09,PROV06,39,2915.97
SUC03,P125,2025-03-20,PROV05,23,2902.29
SUC03,P125,2025-04-09,PROV03,27,3170.07
SUC03,P125,2025-05-11,PROV10,53,2991.64
SUC03,P125,2025-06-01,PROV08,28,3123.03
SUC03,P125,2025-06-13,PROV12,5,3035.37
SUC03,P125,2025-08-06,PROV14,2,276.72
SUC03,P125,2025-09-07,PROV10,34,3096.53
SUC03,P125,2025-09-27,PROV12,34,3247.34
SUC03,P125,2025-09-29,PROV13,32,3132.72
SUC03,P125,2025-11-02,PROV06,48,3113.66
SUC03,P125,2025-11-28,PROV07,38,3147.48
SUC03,P125,2025-11-30,PROV13,61,3319.75
SUC03,P125,2025-12-05,PROV01,6,272.49
SUC03,P125,2025-12-05,PROV14,6,3316.28
SUC03,P126,2025-01-04,PROV09,24,3167.07
SUC03,P126,2025-01-16,PROV13,19,3147.62
SUC03,P126,2025-01-29,PROV05,54,264.47
SUC03,P126,2025-02-22,PROV14,38,3068.87
SUC03,P126,2025-04-13,PROV04,41,271.22
SUC03,P126,2025-05-02,PROV11,7,3080.81
SUC03,P126,2025-05-16,PROV10,20,3097.53
SUC03,P126,2025-05-28,PROV10,17,2963.72
SUC03,P126,2025-05-30,PROV08,33,3134.78
SUC03,P126,2025-06-06,PROV08,57,3203.09
SUC03,P126,2025-06-09,PROV07,18,3132.71
SUC03,P126,2025-08-20,PROV08,22,3340.64
SUC03,P126,2025-08-25,PROV15,22,3064.19
SUC03,P126,2025-08-27,PROV07,53,3276.21
SUC03,P126,2025-09-08,PROV05,65,3152.84
SUC03,P126,2025-09-18,PROV06,53,3131.92
SUC03,P126,2025-09-22,PROV05,9,3091.53
SUC03,P126,2025-11-04,PROV15,24,267.39
SUC03,P126,2025-11-16,PROV04,51,3416.55
SUC03,P126,2025-11-20,PROV10,24,3143.12
SUC03,P126,2025-11-20,PROV11,38,3186.38
SUC03,P126,2025-11-25,PROV06,50,263.77
SUC03,P126,2025-12-25,PROV02,58,3260.7
SUC03,P127,2025-01-17,PROV07,104,266.63
SUC03,P127,2025-01-21,PROV11,44,3048.52
SUC03,P127,2025-02-03,PROV03,68,263.39
SUC03,P127,2025-02-03,PROV08,24,3137.69
SUC03,P127,2025-03-26,PROV04,58,3234.94
SUC03,P127,2025-04-02,PROV05,45,263.53
SUC03,P127,2025-04-03,PROV10,111,266.12
SUC03,P127,2025-04-07,PROV04,52,3198.02
SUC03,P127,2025-04-22,PROV10,85,257.45
SUC03,P127,2025-04-30,PROV09,31,3367.69
SUC03,P127,2025-05-05,PROV01,69,261.01
SUC03,P127,2025-05-12,PROV08,27,3369.88
SUC03,P127,2025-07-02,PROV06,18,3205.52
SUC03,P127,2025-07-15,PROV04,13,3378.1
SUC03,P127,2025-08-31,PROV15,35,3261.13
SUC03,P127,2025-09-07,PROV03,43,3300.67
SUC03,P127,2025-09-28,PROV07,44,3428.97
SUC03,P127,2025-11-01,PROV02,116,263.67
SUC03,P127,2025-11-01,PROV07,32,3352.91
SUC03,P127,2025-11-04,PROV06,100,264.27
SUC03,P127,2025-11-08,PROV09,42,3412.9
SUC03,P127,2025-11-17,PROV01,35,3314.12
SUC03,P127,2025-11-30,PROV02,44,3433.6
SUC03,P127,2025-12-15,PROV03,52,265.01
SUC03,P127,2025-12-31,PROV08,75,262.41
SUC03,P128,2025-01-23,PROV01,60,3165.77
SUC03,P128,2025-01-23,PROV13,36,3370.09
SUC03,P128,2025-01-25,PROV11,39,263.43
SUC03,P128,2025-02-01,PROV14,10,3297.89
SUC03,P128,2025-05-16,PROV09,21,3379.41
SUC03,P128,2025-06-10,PROV08,48,3507.44
SUC03,P128,2025-06-24,PROV11,8,3264.2
SUC03,P128,2025-07-18,PROV03,36,3390.2
SUC03,P128,2025-08-17,PROV15,60,3322.09
SUC03,P128,2025-08-23,PROV15,48,3421.86
SUC03,P128,2025-10-02,PROV05,61,3512.25
SUC03,P128,2025-10-11,PROV11,19,3549.38
SUC03,P128,2025-10-18,PROV05,18,3450.49
SUC03,P128,2025-10-26,PROV03,57,3519.83
SUC03,P128,2025-10-30,PROV10,8,3323.24
SUC03,P128,2025-11-06,PROV05,20,3508.43
SUC03,P128,2025-11-11,PROV13,11,3666.48
SUC03,P128,2025-12-28,PROV03,35,3617.03
SUC03,P129,2025-01-04,PROV01,47,3347.03
SUC03,P129,2025-01-19,PROV05,47,3268.58
SUC03,P129,2025-02-08,PROV06,42,3351.59
SUC03,P129,2025-02-19,PROV03,34,3432.28
SUC03,P129,2025-04-05,PROV13,49,3455.15
SUC03,P129,2025-04-06,PROV04,29,3643.21
SUC03,P129,2025-04-12,PROV12,15,3370.11
SUC03,P129,2025-04-18,PROV06,16,3385.02
SUC03,P129,2025-04-24,PROV14,11,3568.5
SUC03,P129,2025-05-09,PROV02,61,3565.73
SUC03,P129,2025-05-10,PROV01,4,290.38
SUC03,P129,2025-05-10,PROV13,9,289.5
SUC03,P129,2025-05-28,PROV03,31,3437.77
SUC03,P129,2025-05-29,PROV15,28,3460.87
SUC03,P129,2025-06-21,PROV10,48,3462.63
SUC03,P129,2025-06-26,PROV04,36,3511.5
SUC03,P129,2025-07-29,PROV13,55,3562.71
SUC03,P129,2025-07-31,PROV02,55,3613.32
SUC03,P129,2025-08-01,PROV09,14,283.66
SUC03,P129,2025-08-24,PROV06,61,3525.94
SUC03,P129,2025-08-28,PROV14,57,3748.61
SUC03,P129,2025-10-15,PROV14,65,3683.65
SUC03,P129,2025-10-26,PROV13,48,3683.36
SUC03,P129,2025-11-26,PROV05,30,3541.14
SUC03,P129,2025-11-28,PROV05,61,3441.69
SUC03,P129,2025-12-09,PROV02,32,3685.59
SUC03,P129,2025-12-13,PROV10,26,3597.8
SUC03,P129,2025-12-22,PROV06,4,287.68
SUC03,P129,2025-12-30,PROV15,17,3546.07
SUC03,P130,2025-01-15,PROV06,35,3461.6
SUC03,P130,2025-01-20,PROV13,6,3472.49
SUC03,P130,2025-02-11,PROV11,7,3444.14
SUC03,P130,2025-03-28,PROV14,39,278.8
SUC03,P130,2025-04-14,PROV06,7,3400.2
SUC03,P130,2025-04-18,PROV04,56,3733.03
SUC03,P130,2025-04-20,PROV10,26,3340.85
SUC03,P130,2025-04-22,PROV05,59,3333.06
SUC03,P130,2025-04-29,PROV07,56,274.39
SUC03,P130,2025-05-02,PROV10,27,3547.06
SUC03,P130,2025-05-12,PROV13,55,3684.62
SUC03,P130,2025-05-27,PROV11,51,3505.2
SUC03,P130,2025-05-28,PROV01,32,279.29
SUC03,P130,2025-05-28,PROV02,45,3478.04
SUC03,P130,2025-06-02,PROV05,46,3397.88
SUC03,P130,2025-06-05,PROV06,29,3482.84
SUC03,P130,2025-06-24,PROV01,27,274.61
SUC03,P130,2025-07-27,PROV03,33,3577.19
SUC03,P130,2025-08-09,PROV05,24,275.5
SUC03,P130,2025-08-14,PROV06,13,3657.0
SUC03,P130,2025-08-18,PROV04,15,3707.84
SUC03,P130,2025-08-19,PROV10,61,3495.17
SUC03,P130,2025-09-10,PROV01,43,268.99
SUC03,P130,2025-09-12,PROV15,38,3625.97
SUC03,P130,2025-09-25,PROV15,61,3662.01
SUC03,P130,2025-10-13,PROV13,49,278.05
SUC03,P130,2025-10-22,PROV14,50,270.82
SUC03,P130,2025-10-23,PROV06,49,3682.3
SUC03,P130,2025-10-30,PROV09,6,3767.91
SUC03,P130,2025-11-05,PROV14,18,3798.93
SUC03,P130,2025-11-11,PROV07,5,3771.26
SUC03,P130,2025-11-23,PROV07,5,3675.55
SUC03,P130,2025-11-28,PROV10,19,3693.53
SUC03,P130,2025-12-31,PROV10,56,273.64
SUC03,P131,2025-01-19,PROV05,17,3518.17
SUC03,P131,2025-01-21,PROV08,54,3608.71
SUC03,P131,2025-01-26,PROV08,42,3649.78
SUC03,P131,2025-02-08,PROV07,43,258.5
SUC03,P131,2025-04-12,PROV03,41,3750.56
SUC03,P131,2025-04-21,PROV02,20,3642.78
SUC03,P131,2025-05-09,PROV12,55,3607.82
SUC03,P131,2025-06-05,PROV04,11,259.53
SUC03,P131,2025-07-18,PROV12,23,3753.16
SUC03,P131,2025-07-24,PROV05,56,3696.6
SUC03,P131,2025-07-24,PROV10,10,3687.11
SUC03,P131,2025-07-27,PROV15,36,3693.29
SUC03,P131,2025-08-29,PROV09,46,257.25
SUC03,P131,2025-09-05,PROV08,36,3869.38
SUC03,P131,2025-09-16,PROV15,56,3672.6
SUC03,P131,2025-09-29,PROV11,51,3758.15
SUC03,P131,2025-10-08,PROV09,15,4050.15
SUC03,P131,2025-11-04,PROV09,19,4104.68
SUC03,P131,2025-11-10,PROV08,40,3888.95
SUC03,P131,2025-11-24,PROV05,25,264.05
SUC03,P131,2025-11-28,PROV15,31,257.97
SUC03,P132,2025-01-12,PROV12,19,3707.19
SUC03,P132,2025-01-20,PROV05,16,275.54
SUC03,P132,2025-01-27,PROV11,16,3552.45
SUC03,P132,2025-01-31,PROV08,1,3671.85
SUC03,P132,2025-02-21,PROV03,8,3737.7
SUC03,P132,2025-03-01,PROV02,1,3753.3
SUC03,P132,2025-03-29,PROV02,16,3640.27
SUC03,P132,2025-04-03,PROV15,16,3673.97
SUC03,P132,2025-04-08,PROV03,53,276.37
SUC03,P132,2025-04-08,PROV14,56,277.19
SUC03,P132,2025-04-12,PROV01,37,275.16
SUC03,P132,2025-04-27,PROV08,55,271.44
SUC03,P132,2025-08-28,PROV15,56,276.49
SUC03,P132,2025-09-06,PROV02,5,3968.25
SUC03,P132,2025-09-28,PROV04,14,4049.26
SUC03,P132,2025-10-30,PROV01,2,3917.34
SUC03,P132,2025-10-30,PROV04,20,4101.13
SUC03,P132,2025-11-09,PROV14,7,4107.83
SUC03,P132,2025-12-15,PROV06,20,274.8
SUC03,P132,2025-12-22,PROV10,52,273.99
SUC03,P133,2025-01-05,PROV11,2,3688.76
SUC03,P133,2025-01-11,PROV10,15,3629.58
SUC03,P133,2025-02-27,PROV03,1,3872.6
SUC03,P133,2025-03-01,PROV11,4,3765.11
SUC03,P133,2025-04-04,PROV11,20,276.88
SUC03,P133,2025-04-08,PROV03,10,3968.08
SUC03,P133,2025-04-18,PROV10,18,3721.18
SUC03,P133,2025-07-15,PROV09,21,283.51
SUC03,P133,2025-09-17,PROV12,18,4068.19
SUC03,P133,2025-09-22,PROV15,19,3937.22
SUC03,P133,2025-11-05,PROV02,10,4151.47
SUC03,P133,2025-11-13,PROV06,52,275.48
SUC03,P133,2025-11-24,PROV13,7,4193.12
SUC03,P134,2025-01-23,PROV07,4,3905.36
SUC03,P134,2025-01-26,PROV14,13,269.32
SUC03,P134,2025-03-09,PROV05,3,3771.89
SUC03,P134,2025-04-18,PROV09,4,4013.75
SUC03,P134,2025-05-13,PROV04,18,4014.28
SUC03,P134,2025-05-22,PROV13,4,265.11
SUC03,P134,2025-06-08,PROV08,8,265.1
SUC03,P134,2025-07-21,PROV09,19,4237.02
SUC03,P134,2025-08-01,PROV03,5,4286.46
SUC03,P134,2025-08-31,PROV15,9,4012.57
SUC03,P134,2025-09-30,PROV15,1,260.82
SUC03,P134,2025-11-21,PROV08,1,4391.67
SUC03,P135,2025-01-30,PROV08,16,4143.18
SUC03,P135,2025-03-04,PROV10,17,4041.24
SUC03,P135,2025-04-19,PROV01,21,4138.21
SUC03,P135,2025-05-09,PROV13,10,4093.16
SUC03,P135,2025-05-10,PROV14,13,259.47
SUC03,P135,2025-05-17,PROV04,17,4268.11
SUC03,P135,2025-07-04,PROV14,24,257.57
SUC03,P135,2025-07-17,PROV12,4,4235.05
SUC03,P135,2025-08-20,PROV07,4,4118.53
SUC03,P135,2025-08-26,PROV11,13,254.31
SUC03,P135,2025-10-08,PROV14,11,4558.97
SUC03,P135,2025-11-10,PROV03,26,253.09
SUC03,P135,2025-11-30,PROV07,14,4311.64
SUC03,P135,2025-12-04,PROV04,11,4488.57
SUC03,P135,2025-12-14,PROV13,19,4453.34
SUC03,P135,2025-12-27,PROV06,1,4417.93
SUC03,P136,2025-02-16,PROV10,16,3977.71
SUC03,P136,2025-02-26,PROV09,54,275.23
SUC03,P136,2025-03-17,PROV08,37,276.91
SUC03,P136,2025-06-06,PROV12,3,4368.1
SUC03,P136,2025-08-09,PROV05,48,283.4
SUC03,P136,2025-08-15,PROV09,19,281.35
SUC03,P136,2025-08-30,PROV06,10,4204.92
SUC03,P136,2025-10-02,PROV08,27,275.56
SUC03,P136,2025-11-19,PROV14,5,4607.66
SUC03,P136,2025-11-21,PROV14,21,4439.81
SUC03,P136,2025-11-27,PROV06,14,4321.55
SUC03,P136,2025-12-14,PROV08,4,4565.05
SUC03,P137,2025-01-05,PROV03,16,4132.51
SUC03,P137,2025-02-26,PROV02,10,4288.48
SUC03,P137,2025-03-01,PROV15,1,4170.76
SUC03,P137,2025-04-04,PROV14,35,259.26
SUC03,P137,2025-04-30,PROV01,26,259.92
SUC03,P137,2025-05-29,PROV05,21,4211.52
SUC03,P137,2025-06-22,PROV14,42,254.53
SUC03,P137,2025-08-06,PROV04,15,4552.54
SUC03,P137,2025-08-10,PROV04,30,264.08
SUC03,P137,2025-09-17,PROV10,60,254.91
SUC03,P137,2025-09-19,PROV06,27,264.83
SUC03,P137,2025-09-26,PROV15,53,261.89
SUC03,P137,2025-09-29,PROV10,21,4234.45
SUC03,P137,2025-10-02,PROV08,17,4583.39
SUC03,P137,2025-11-21,PROV05,60,255.33
SUC03,P138,2025-01-02,PROV06,14,4296.05
SUC03,P138,2025-01-02,PROV14,15,4372.11
SUC03,P138,2025-01-24,PROV15,8,4201.93
SUC03,P138,2025-02-16,PROV02,2,4230.48
SUC03,P138,2025-03-06,PROV02,97,247.79
SUC03,P138,2025-03-10,PROV04,6,4531.65
SUC03,P138,2025-04-20,PROV12,52,251.47
SUC03,P138,2025-05-10,PROV03,64,249.14
SUC03,P138,2025-06-28,PROV09,10,4541.08
SUC03,P138,2025-07-05,PROV14,119,246.3
SUC03,P138,2025-09-08,PROV06,11,4642.42
SUC03,P138,2025-09-29,PROV13,4,4726.09
SUC03,P138,2025-10-02,PROV10,94,243.85
SUC03,P138,2025-10-12,PROV12,3,4725.28
SUC03,P138,2025-12-01,PROV03,1,4746.94
SUC03,P138,2025-12-19,PROV01,11,4722.38
SUC03,P139,2025-02-16,PROV11,4,279.54
SUC03,P139,2025-02-16,PROV14,14,277.06
SUC03,P139,2025-03-21,PROV04,2,273.49
SUC03,P139,2025-03-29,PROV06,21,4455.04
SUC03,P139,2025-05-01,PROV01,11,272.66
SUC03,P139,2025-05-12,PROV12,14,281.24
SUC03,P139,2025-05-14,PROV09,10,4784.75
SUC03,P139,2025-05-22,PROV06,2,278.01
SUC03,P139,2025-07-24,PROV11,9,281.58
SUC03,P139,2025-07-26,PROV11,14,4585.14
SUC03,P139,2025-09-01,PROV08,3,281.3
SUC03,P139,2025-09-02,PROV14,13,4947.59
SUC03,P139,2025-09-17,PROV09,15,275.99
SUC03,P139,2025-09-21,PROV10,5,4483.66
SUC03,P139,2025-10-16,PROV12,4,273.95
SUC03,P139,2025-11-05,PROV14,13,280.45
SUC03,P139,2025-12-07,PROV02,10,4939.44
SUC03,P139,2025-12-28,PROV12,6,277.51
SUC04,P100,2025-01-09,PROV04,53,267.56
SUC04,P100,2025-01-10,PROV07,78,246.26
SUC04,P100,2025-01-26,PROV13,64,253.95
SUC04,P100,2025-02-02,PROV15,39,246.41
SUC04,P100,2025-02-12,PROV12,44,254.62
SUC04,P100,2025-02-14,PROV15,21,246.76
SUC04,P100,2025-02-22,PROV05,21,251.71
SUC04,P100,2025-03-04,PROV08,90,265.01
SUC04,P100,2025-04-04,PROV02,95,252.5
SUC04,P100,2025-04-04,PROV15,103,258.15
SUC04,P100,2025-04-08,PROV04,21,272.45
SUC04,P100,2025-04-08,PROV12,60,264.81
SUC04,P100,2025-04-19,PROV02,29,262.9
SUC04,P100,2025-05-10,PROV10,43,246.86
SUC04,P100,2025-05-18,PROV12,28,255.08
SUC04,P100,2025-05-23,PROV12,37,254.52
SUC04,P100,2025-05-27,PROV02,60,263.94
SUC04,P100,2025-06-02,PROV05,47,262.76
SUC04,P100,2025-06-17,PROV02,36,259.81
SUC04,P100,2025-06-22,PROV10,85,253.61
SUC04,P100,2025-07-10,PROV10,54,252.5
SUC04,P100,2025-07-18,PROV04,60,281.62
SUC04,P100,2025-07-20,PROV14,107,271.55
SUC04,P100,2025-07-24,PROV07,86,260.95
SUC04,P100,2025-08-17,PROV05,99,266.29
SUC04,P100,2025-09-17,PROV08,28,266.94
SUC04,P100,2025-09-28,PROV14,33,283.89
SUC04,P100,2025-10-01,PROV07,93,273.36
SUC04,P100,2025-10-02,PROV01,52,275.59
SUC04,P100,2025-10-05,PROV15,58,271.68
SUC04,P100,2025-10-06,PROV08,94,273.25
SUC04,P100,2025-10-16,PROV14,27,277.62
SUC04,P100,2025-10-19,PROV05,60,267.36
SUC04,P100,2025-10-19,PROV12,50,265.79
SUC04,P100,2025-10-22,PROV13,38,269.27
SUC04,P100,2025-10-28,PROV13,21,270.89
SUC04,P100,2025-11-02,PROV09,18,289.63
SUC04,P100,2025-11-13,PROV08,101,286.12
SUC04,P100,2025-11-15,PROV11,58,273.58
SUC04,P100,2025-11-16,PROV08,19,283.56
SUC04,P100,2025-12-01,PROV03,86,284.56
SUC04,P101,2025-01-10,PROV15,86,360.92
SUC04,P101,2025-01-18,PROV13,34,378.25
SUC04,P101,2025-02-16,PROV04,23,367.78
SUC04,P101,2025-03-24,PROV14,100,388.61
SUC04,P101,2025-04-03,PROV15,27,357.33
SUC04,P101,2025-04-15,PROV01,40,362.14
SUC04,P101,2025-04-28,PROV13,97,366.81
SUC04,P101,2025-05-01,PROV05,63,363.64
SUC04,P101,2025-06-02,PROV01,67,376.6
SUC04,P101,2025-06-03,PROV01,28,376.52
SUC04,P101,2025-07-12,PROV13,19,384.49
SUC04,P101,2025-07-13,PROV04,23,387.58
SUC04,P101,2025-07-31,PROV12,75,374.1
SUC04,P101,2025-08-01,PROV05,85,368.29
SUC04,P101,2025-08-08,PROV05,80,380.14
SUC04,P101,2025-08-09,PROV10,85,371.46
SUC04,P101,2025-08-15,PROV09,53,385.02
SUC04,P101,2025-09-01,PROV03,74,387.51
SUC04,P101,2025-09-19,PROV15,38,367.79
SUC04,P101,2025-11-03,PROV04,93,413.72
SUC04,P101,2025-11-23,PROV05,21,372.22
SUC04,P101,2025-11-28,PROV13,22,402.08
SUC04,P101,2025-12-01,PROV09,65,396.21
SUC04,P101,2025-12-02,PROV15,86,393.45
SUC04,P101,2025-12-15,PROV09,77,412.8
SUC04,P101,2025-12-24,PROV04,95,408.52
SUC04,P101,2025-12-30,PROV13,60,405.93
SUC04,P102,2025-01-05,PROV03,107,504.96
SUC04,P102,2025-01-07,PROV15,93,469.44
SUC04,P102,2025-01-11,PROV14,92,512.19
SUC04,P102,2025-01-16,PROV11,12,281.27
SUC04,P102,2025-01-21,PROV13,32,514.28
SUC04,P102,2025-01-24,PROV06,64,497.5
SUC04,P102,2025-02-15,PROV05,60,492.18
SUC04,P102,2025-02-15,PROV11,97,493.12
SUC04,P102,2025-02-16,PROV08,82,500.29
SUC04,P102,2025-03-09,PROV02,23,497.9
SUC04,P102,2025-03-16,PROV08,76,495.1
SUC04,P102,2025-05-08,PROV09,72,518.72
SUC04,P102,2025-05-16,PROV13,1,288.94
SUC04,P102,2025-05-26,PROV12,43,520.14
SUC04,P102,2025-05-27,PROV01,50,503.19
SUC04,P102,2025-06-03,PROV03,22,533.68
SUC04,P102,2025-06-04,PROV02,107,518.8
SUC04,P102,2025-06-13,PROV02,56,519.66
SUC04,P102,2025-06-23,PROV09,97,542.55
SUC04,P102,2025-07-02,PROV07,97,513.39
SUC04,P102,2025-07-08,PROV01,76,506.17
SUC04,P102,2025-07-13,PROV12,67,522.13
SUC04,P102,2025-07-28,PROV12,62,530.02
SUC04,P102,2025-07-30,PROV07,94,504.89
SUC04,P102,2025-08-21,PROV11,80,519.13
SUC04,P102,2025-08-28,PROV12,15,283.68
SUC04,P102,2025-09-08,PROV10,43,504.24
SUC04,P102,2025-09-13,PROV07,59,527.72
SUC04,P102,2025-09-16,PROV01,74,516.75
SUC04,P102,2025-09-18,PROV02,99,513.54
SUC04,P102,2025-10-03,PROV02,52,521.23
SUC04,P102,2025-10-08,PROV08,60,527.2
SUC04,P102,2025-10-23,PROV08,88,545.64
SUC04,P102,2025-11-12,PROV06,62,526.61
SUC04,P102,2025-11-15,PROV14,23,554.95
SUC04,P102,2025-12-18,PROV11,14,279.88
SUC04,P102,2025-12-19,PROV09,19,558.11
SUC04,P102,2025-12-20,PROV13,96,552.02
SUC04,P102,2025-12-22,PROV12,14,281.56
SUC04,P102,2025-12-23,PROV03,62,543.83
SUC04,P103,2025-01-02,PROV14,89,594.99
SUC04,P103,2025-01-04,PROV03,55,582.15
SUC04,P103,2025-01-16,PROV10,68,573.26
SUC04,P103,2025-01-17,PROV09,100,577.71
SUC04,P103,2025-01-19,PROV09,62,578.47
SUC04,P103,2025-01-23,PROV08,78,589.78
SUC04,P103,2025-01-26,PROV15,73,561.85
SUC04,P103,2025-01-30,PROV12,53,591.45
SUC04,P103,2025-02-09,PROV15,31,566.45
SUC04,P103,2025-02-10,PROV01,70,583.9
SUC04,P103,2025-02-15,PROV06,44,559.42
SUC04,P103,2025-02-20,PROV12,25,568.05
SUC04,P103,2025-02-21,PROV10,67,557.7
SUC04,P103,2025-02-24,PROV05,64,547.98
SUC04,P103,2025-02-26,PROV11,80,585.02
SUC04,P103,2025-03-06,PROV15,52,568.39
SUC04,P103,2025-03-15,PROV13,11,273.29
SUC04,P103,2025-04-16,PROV07,23,576.92
SUC04,P103,2025-05-06,PROV14,49,597.12
SUC04,P103,2025-05-11,PROV01,102,575.93
SUC04,P103,2025-05-16,PROV10,55,566.7
SUC04,P103,2025-06-13,PROV12,74,586.93
SUC04,P103,2025-06-19,PROV01,14,267.69
SUC04,P103,2025-07-07,PROV09,80,622.84
SUC04,P103,2025-07-10,PROV08,88,601.05
SUC04,P103,2025-07-17,PROV10,32,596.4
SUC04,P103,2025-07-26,PROV09,82,636.58
SUC04,P103,2025-08-03,PROV13,43,603.35
SUC04,P103,2025-08-06,PROV01,42,595.67
SUC04,P103,2025-08-12,PROV09,32,628.32
SUC04,P103,2025-08-18,PROV09,43,623.26
SUC04,P103,2025-08-21,PROV11,3,268.91
SUC04,P103,2025-08-29,PROV01,15,265.71
SUC04,P103,2025-08-29,PROV06,69,603.46
SUC04,P103,2025-09-03,PROV07,75,615.58
SUC04,P103,2025-10-02,PROV06,47,609.44
SUC04,P103,2025-10-11,PROV15,74,588.09
SUC04,P103,2025-10-14,PROV11,47,601.17
SUC04,P103,2025-10-16,PROV01,70,603.73
SUC04,P103,2025-11-03,PROV08,52,637.95
SUC04,P103,2025-11-04,PROV10,108,586.47
SUC04,P103,2025-11-07,PROV06,5,270.96
SUC04,P103,2025-11-09,PROV13,10,275.71
SUC04,P103,2025-11-12,PROV13,69,634.53
SUC04,P103,2025-11-18,PROV11,56,625.14
SUC04,P103,2025-11-19,PROV02,12,266.02
SUC04,P103,2025-11-30,PROV05,39,602.1
SUC04,P103,2025-12-16,PROV10,72,624.1
SUC04,P103,2025-12-17,PROV05,62,594.97
SUC04,P103,2025-12-29,PROV15,41,598.59
SUC04,P104,2025-01-11,PROV14,96,782.79
SUC04,P104,2025-01-24,PROV11,30,742.14
SUC04,P104,2025-02-11,PROV10,7,265.77
SUC04,P104,2025-02-24,PROV12,50,749.47
SUC04,P104,2025-04-11,PROV11,7,265.13
SUC04,P104,2025-04-29,PROV01,14,265.32
SUC04,P104,2025-05-16,PROV13,21,796.53
SUC04,P104,2025-05-17,PROV09,58,804.19
SUC04,P104,2025-05-17,PROV15,101,728.84
SUC04,P104,2025-06-01,PROV01,14,266.82
SUC04,P104,2025-06-27,PROV04,39,798.39
SUC04,P104,2025-07-01,PROV06,98,769.13
SUC04,P104,2025-07-03,PROV08,45,789.67
